Sensor Name,Sensor Type,Timestamp,Temperature,Humidity,Dew Point,Heat Index,Feels Like,Wind Chill,Barometric Pressure,Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 17:00,77.6,32,45,77,73.1,78,30.29,0,6,3,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 17:05,77.4,31,44,76,73.3,77,30.29,0,5,4,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 17:10,77.5,32,45,76,73.6,78,30.29,0,5,4,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 17:15,76.9,35,47,76,74.6,77,30.29,0,3,4,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 17:20,,,,,,,30.28,0,4,4,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 17:25,77.1,32,45,76,73.1,77,30.28,0,6,4,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 17:30,,,,,,,30.29,0,4,4,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 17:35,76.8,34,46,76,74.2,77,30.28,0,2,4,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 17:40,76.5,34,46,75,72.2,77,30.28,0,3,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 17:45,76.5,37,48,76,75,77,30.28,0,1,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 17:50,76.8,35,47,76,73.3,77,30.27,0,5,3,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 17:55,77.1,32,45,76,73.1,77,30.27,0,3,4,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 18:00,76.5,35,47,75,72.9,77,30.26,0,3,4,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 18:05,77.1,34,47,76,73.5,77,30.27,0,4,4,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 18:10,76.4,35,47,75,72.8,76,30.27,0,5,5,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 18:15,75.1,35,46,74,71.2,75,30.26,0,5,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 18:20,74.6,35,45,73,72.3,75,30.27,0,4,4,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 18:25,74.8,35,45,74,71.5,75,30.27,0,4,4,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 18:30,75,35,45,74,72.8,75,30.27,0,2,4,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 18:35,75.3,35,46,74,71.5,75,30.26,0,2,4,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 18:40,75,35,45,74,70.6,75,30.26,0,3,3,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 18:45,74.8,35,45,74,72,75,30.27,0,1,3,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 18:50,74.3,37,46,73,71.8,74,30.26,0,1,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 18:55,73.9,35,45,73,70.4,74,30.26,0,4,3,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 19:00,73.5,37,46,72,71.4,74,30.27,,2,3,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 19:05,73,37,45,72,70.7,73,30.27,0,2,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 19:10,72.8,37,45,72,71.1,73,30.27,0,1,2,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 19:15,73,39,47,72,71.1,73,30.27,0,0,2,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 19:20,73,40,47,72,71.2,73,30.27,0,2,2,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 19:25,73,39,47,72,72.2,73,30.27,0,0,2,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 19:30,72.8,40,47,72,72.1,73,30.27,0,0,1,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 19:35,72.3,41,47,71,71.7,72,30.26,0,0,1,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 19:40,72.5,41,47,71,71.9,73,30.26,0,0,1,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 19:45,72.5,41,47,71,71.4,73,30.26,0,1,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 19:50,72.1,40,46,71,70.7,72,30.26,0,2,1,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 19:55,71.4,43,48,70,69.8,71,30.25,0,1,1,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 20:00,,,,,,,30.25,0,0,2,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 20:05,70.6,44,48,69,69.5,71,30.25,0,1,2,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 20:10,70.3,44,47,69,68.6,70,30.24,0,2,2,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 20:15,70,45,48,69,68.9,70,30.25,0,1,1,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 20:20,69.3,45,47,68,68.1,69,30.25,0,0,1,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 20:25,69.4,45,47,68,67.1,69,30.25,0,4,1,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 20:30,69,45,47,68,67.1,69,30.26,0,2,1,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 20:35,68.9,45,47,68,67,69,30.27,0,2,2,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 20:40,68.6,45,46,67,67.8,69,30.26,0,0,1,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 20:45,68.4,48,48,67,67.9,68,30.26,0,2,1,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 20:50,68,48,48,67,66.9,68,30.26,0,1,1,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 20:55,67.6,49,48,66,66.5,68,30.26,0,1,1,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 21:00,67.1,50,48,66,66.6,67,30.25,0,0,1,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 21:05,67.1,50,48,66,66.6,67,30.25,0,3,1,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 21:10,66.9,50,48,66,66.4,67,30.26,0,0,1,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 21:15,66.6,50,47,65,64.9,67,30.25,0,2,1,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 21:20,66.5,51,48,65,65.4,67,30.26,0,2,1,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 21:25,66.6,50,47,65,64.9,67,30.26,0,2,1,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 21:30,66.6,50,47,65,66,67,30.27,0,0,2,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 21:35,66.5,50,47,65,65.3,67,30.27,0,1,2,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 21:40,66.4,51,48,65,65.3,66,30.27,0,1,1,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 21:45,66.4,51,48,65,65.9,66,30.27,0,0,1,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 21:50,66.4,53,49,65,66.1,66,30.27,0,0,1,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 21:55,66.4,53,49,65,65,66,30.27,0,0,1,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 22:00,66.4,53,49,65,66.1,66,30.27,0,0,1,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 22:05,65.9,55,49,65,65.8,66,30.27,0,0,0,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 22:10,65.8,55,49,65,65.7,66,30.26,0,0,0,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 22:15,65.2,55,49,64,64.4,65,30.26,0,0,0,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 22:20,65,55,48,64,64.7,65,30.27,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 22:25,64.8,55,48,64,64.4,65,30.27,0,1,0,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 22:30,64.1,56,48,63,63.7,64,30.27,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 22:35,63.9,56,48,63,62.9,64,30.26,0,0,0,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 22:40,63.9,58,49,63,63.1,64,30.27,0,1,1,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 22:45,63.9,58,49,63,63.7,64,30.28,0,0,1,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 22:50,63.4,59,49,62,63.2,63,30.27,0,0,1,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 22:55,63.4,60,49,62,63.3,63,30.27,0,0,1,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 23:00,63.2,61,50,62,63.2,63,30.28,,0,0,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 23:05,63.2,61,50,62,62.6,63,30.28,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 23:10,63,63,50,62,62,63,30.28,0,0,0,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 23:15,63.2,63,50,62,61.1,63,30.28,0,4,1,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 23:20,63,65,51,62,63.4,63,30.29,0,0,1,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 23:25,63,66,51,62,63.5,63,30.28,0,0,1,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 23:30,62.7,66,51,62,63.1,63,30.29,0,0,1,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 23:35,63,69,53,62,62.7,63,30.28,0,2,0,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 23:40,63,69,53,62,63.3,63,30.28,0,1,1,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 23:45,62.5,70,53,62,63.3,63,30.28,0,0,1,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 23:50,63,70,53,62,64,63,30.28,0,0,1,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/18/17 23:55,62.5,71,53,62,62.9,63,30.28,0,0,1,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 0:00,62.5,71,53,62,62.3,63,30.29,0,2,1,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 0:05,62.5,73,54,62,61.4,63,30.29,0,4,1,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 0:10,,,,,,,30.29,0,0,1,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 0:15,62.4,74,54,62,63.6,62,30.28,0,0,1,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 0:20,,,,,,,30.28,0,1,1,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 0:25,62.2,75,54,62,61.8,62,30.27,0,1,1,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 0:30,62.2,75,54,62,63.5,62,30.28,0,0,1,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 0:35,62.2,75,54,62,63.5,62,30.28,0,0,1,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 0:40,62.2,75,54,62,62.9,62,30.28,0,1,1,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 0:45,62.1,76,54,62,62.9,62,30.28,0,2,1,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 0:50,62.1,76,54,62,62.9,62,30.29,0,4,2,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 0:55,62.1,76,54,62,63.5,62,30.28,0,0,1,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 1:00,61.9,78,55,61,63.4,62,30.28,0,1,1,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 1:05,61.9,78,55,61,63.4,62,30.28,0,1,1,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 1:10,61.7,79,55,61,62.2,62,30.28,0,2,1,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 1:15,61.7,80,55,61,63.4,62,30.28,0,0,1,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 1:20,61.7,80,55,61,63.4,62,30.28,0,0,1,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 1:25,61.7,81,56,61,61.8,62,30.29,0,0,1,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 1:30,61.9,81,56,62,62.6,62,30.28,0,3,1,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 1:35,61.7,81,56,61,61.3,62,30.28,0,2,1,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 1:40,61.5,81,56,61,62.7,62,30.28,0,1,2,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 1:45,61.5,81,56,61,62.7,62,30.28,0,1,2,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 1:50,61.5,83,56,61,62.3,62,30.28,0,2,1,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 1:55,61.5,83,56,61,63.5,62,30.28,0,0,1,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 2:00,61.3,85,57,61,62.3,61,30.28,0,2,1,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 2:05,,,,,,,30.28,0,2,1,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 2:10,61.5,85,57,61,63.7,62,30.28,0,0,1,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 2:15,61.5,86,57,61,62.1,62,30.28,0,3,1,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 2:20,61.9,86,58,62,62.6,62,30.27,0,3,2,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 2:25,61.7,86,57,62,62.9,62,30.27,0,2,2,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 2:30,61.7,86,57,62,62.9,62,30.27,0,2,2,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 2:35,62.1,86,58,62,62.4,62,30.27,0,3,2,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 2:40,62.1,86,58,62,64,62,30.27,0,1,2,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 2:45,62.4,86,58,62,62.8,62,30.28,0,3,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 2:50,62.2,86,58,62,63,62,30.28,0,3,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 2:55,62.4,86,58,62,63.3,62,30.27,0,3,3,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 3:00,62.4,86,58,62,62.8,62,30.27,0,4,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 3:05,62.4,86,58,62,64.4,62,30.27,0,1,3,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 3:10,62.4,86,58,62,63.9,62,30.27,0,2,3,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 3:15,62.4,86,58,62,64.4,62,30.27,0,1,2,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 3:20,62.2,88,59,62,63.8,62,30.27,0,5,2,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 3:25,62.2,88,59,62,62.7,62,30.27,0,4,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 3:30,62.1,88,59,62,63.7,62,30.27,0,1,2,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 3:35,62.1,88,59,62,62.6,62,30.27,0,2,2,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 3:40,62.1,90,59,62,62.8,62,30.27,0,1,2,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 3:45,62.1,90,59,62,63.9,62,30.27,0,4,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 3:50,62.2,90,59,62,63.5,62,30.27,0,2,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 3:55,62.1,91,59,62,62.8,62,30.27,0,6,3,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 4:00,62.2,91,60,62,64.6,62,30.27,0,1,3,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 4:05,62.2,91,60,62,64.1,62,30.26,0,2,3,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 4:10,62.2,91,60,62,63.5,62,30.27,0,3,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 4:15,62.2,91,60,62,64.1,62,30.27,0,2,2,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 4:20,62.2,91,60,62,64.1,62,30.27,0,2,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 4:25,62.2,91,60,62,62.9,62,30.27,0,4,3,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 4:30,62.2,91,60,62,64.1,62,30.27,,2,3,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 4:35,62.1,91,59,62,63.4,62,30.27,0,5,3,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 4:40,62.1,91,59,62,63.4,62,30.27,0,3,3,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 4:45,62.1,91,59,62,63.4,62,30.27,0,1,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 4:50,62.1,91,59,62,62.8,62,30.26,0,5,3,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 4:55,62.2,91,60,62,62.9,62,30.27,0,4,3,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 5:00,62.4,93,60,63,62.6,62,30.27,0,2,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 5:05,62.2,93,60,62,63.5,62,30.27,0,3,3,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 5:10,62.4,93,60,63,64.3,62,30.27,0,2,3,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 5:15,62.5,93,60,63,64.5,63,30.27,0,2,3,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 5:20,62.5,93,60,63,64.5,63,30.26,0,2,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 5:25,62.5,93,60,63,63.3,63,30.27,0,4,2,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 5:30,62.4,93,60,63,64.9,62,30.27,0,5,2,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 5:35,62.4,93,60,63,63.2,62,30.27,0,4,2,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 5:40,62.4,93,60,63,64.3,62,30.27,0,1,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 5:45,62.4,93,60,63,63.8,62,30.27,0,3,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 5:50,62.4,93,60,63,64.9,62,30.27,0,1,4,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 5:55,62.2,93,60,62,64.1,62,30.28,0,2,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 6:00,62.2,93,60,62,64.6,62,30.28,0,1,3,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 6:05,62.4,93,60,63,64.3,62,30.28,0,3,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 6:10,62.2,93,60,62,62.9,62,30.27,0,2,3,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 6:15,62.1,93,60,62,63.9,62,30.28,0,2,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 6:20,61.9,93,60,62,63.7,62,30.28,0,2,3,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 6:25,61.9,93,60,62,63.7,62,30.28,0,2,2,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 6:30,61.9,93,60,62,63.1,62,30.28,0,3,2,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 6:35,61.9,93,60,62,63.1,62,30.28,0,3,3,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 6:40,62.1,93,60,62,62.8,62,30.28,0,4,3,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 6:45,62.2,93,60,62,64.1,62,30.29,0,6,4,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 6:50,62.2,93,60,62,64.1,62,30.28,0,2,3,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 6:55,62.4,93,60,63,64.3,62,30.28,0,2,3,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 7:00,62.4,93,60,63,63.8,62,30.28,0,3,3,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 7:05,62.4,93,60,63,64.9,62,30.29,0,1,3,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 7:10,62.4,93,60,63,64.3,62,30.28,0,2,3,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 7:15,62.4,93,60,63,63.8,62,30.29,0,2,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 7:20,62.4,93,60,63,62.6,62,30.29,0,5,4,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 7:25,62.4,93,60,63,63.2,62,30.28,0,3,4,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 7:30,62.5,93,60,63,63.9,63,30.28,0,3,3,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 7:35,62.5,93,60,63,63.9,63,30.28,0,3,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 7:40,62.5,93,60,63,63.9,63,30.29,0,3,3,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 7:45,62.5,93,60,63,65,63,30.28,0,3,3,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 7:50,62.5,93,60,63,62.8,63,30.28,0,5,3,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 7:55,62.7,93,61,63,64.7,63,30.29,0,3,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 8:00,63,93,61,63,65.2,63,30.28,0,4,3,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 8:05,63,93,61,63,64.6,63,30.28,0,3,3,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 8:10,63,93,61,63,64.6,63,30.28,0,6,3,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 8:15,63.2,93,61,64,66,63,30.29,0,1,3,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 8:20,63.4,93,61,64,63.4,63,30.29,0,6,4,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 8:25,63.6,91,61,64,65.4,64,30.29,0,4,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 8:30,63.9,91,61,64,64.1,64,30.29,0,6,3,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 8:35,63.9,91,61,64,67,64,30.29,0,1,4,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 8:40,64.6,91,62,65,66.8,65,30.29,0,2,3,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 8:45,65,90,62,65,64,65,30.3,0,1,3,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 8:50,65,90,62,65,66.2,65,30.29,0,5,4,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 8:55,66.4,88,63,67,69,66,30.29,0,4,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 9:00,,,,,,,30.29,0,4,5,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 9:05,66.9,86,63,67,71.2,67,30.29,0,0,4,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 9:10,66.9,85,62,67,69.3,67,30.3,0,1,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 9:15,66.5,86,62,67,68.4,67,30.29,,4,3,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 9:20,66.9,85,62,67,68.8,67,30.29,0,4,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 9:25,67.1,85,62,68,69.1,67,30.3,0,2,4,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 9:30,69,80,63,69,72.1,69,30.3,0,4,4,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 9:35,70.1,78,63,70,72.8,70,30.3,0,3,4,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 9:40,71.5,75,63,72,70.9,72,30.3,0,2,3,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 9:45,71.5,75,63,72,73.8,72,30.29,0,4,4,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 9:50,72.3,73,63,73,74.6,72,30.29,0,4,4,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 9:55,73,70,63,73,73.9,73,30.29,0,8,4,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 10:00,73.5,70,63,74,76.3,74,30.29,0,3,5,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 10:05,73.1,70,63,73,73.5,73,30.3,0,7,5,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 10:10,71.8,73,63,72,74.4,72,30.3,0,6,4,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 10:15,,,,,,,30.29,0,3,4,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 10:20,73.9,70,63,74,75.2,74,30.3,0,6,4,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 10:25,74.4,68,63,75,77.2,74,30.3,0,2,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 10:30,74.3,68,63,75,76.5,74,30.3,0,4,4,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/19/17 10:35,73.8,69,63,74,75.4,74,30.3,0,5,4,180,,,,
